request_id,service_name,endpoint,method,response_time_ms,status_code,user_role,region,payload_size_kb,timestamp
22888,SAP,/transactions,POST,71,500,admin,us-east-1,491,2026-07-06 19:40:59.264721
22889,SAP,/customers,POST,137,401,admin,eu-central-1,72,2026-06-12 13:38:59.264799
22890,SAP,/users,DELETE,1323,200,developer,us-west-2,3,2026-07-11 16:10:59.264869
22891,Slack,/payments,POST,57,200,analyst,us-west-2,223,2026-06-12 09:55:59.264937
22892,Salesforce,/payments,GET,515,200,viewer,us-west-2,238,2026-07-01 06:17:59.265026
22893,ServiceNow,/orders,DELETE,813,400,analyst,eu-central-1,490,2026-06-12 03:45:59.265099
22894,Slack,/payments,POST,140,200,analyst,us-east-1,152,2026-06-10 23:29:59.265170
22895,Stripe,/users,DELETE,1493,200,developer,us-west-2,160,2026-07-01 05:54:59.265243
22896,SAP,/payments,POST,1051,201,analyst,us-west-2,265,2026-06-27 19:14:59.265366
22897,Stripe,/reports,GET,671,200,viewer,us-west-2,355,2026-06-13 22:35:59.265446
22898,Workday,/users,PUT,567,200,developer,us-west-2,300,2026-06-27 13:14:59.265571
22899,Salesforce,/reports,POST,1184,200,developer,us-east-1,268,2026-07-01 02:05:59.265646
22900,Stripe,/customers,GET,555,200,analyst,eu-central-1,389,2026-06-11 16:32:59.265716
22901,Slack,/users,GET,54,200,viewer,eu-central-1,145,2026-06-19 13:18:59.265822
22902,Stripe,/reports,POST,900,201,analyst,eu-central-1,209,2026-07-10 21:49:59.265904
22903,Workday,/orders,GET,1184,201,admin,us-east-1,29,2026-07-12 11:38:59.265999
22904,ServiceNow,/transactions,PUT,531,201,viewer,eu-central-1,310,2026-07-07 10:38:59.266081
22905,Stripe,/transactions,POST,1242,200,admin,us-east-1,134,2026-07-03 13:44:59.266152
22906,SAP,/payments,DELETE,1155,200,admin,us-west-2,340,2026-06-27 04:27:59.266221
22907,Stripe,/transactions,DELETE,1222,201,viewer,eu-central-1,31,2026-06-15 17:28:59.266290
22908,SAP,/orders,POST,519,200,analyst,eu-central-1,25,2026-06-18 23:16:59.266359
22909,Workday,/transactions,POST,637,401,developer,us-east-1,277,2026-07-01 21:40:59.266511
22910,ServiceNow,/users,GET,1074,404,viewer,eu-central-1,453,2026-07-03 20:44:59.266628
22911,ServiceNow,/users,GET,1210,200,viewer,eu-central-1,361,2026-06-13 23:24:59.266700
22912,Workday,/orders,PUT,1184,201,admin,us-west-2,157,2026-06-21 10:00:59.266773
22913,Slack,/customers,DELETE,756,400,developer,us-east-1,121,2026-06-25 02:24:59.266843
22914,Slack,/users,POST,455,500,viewer,eu-central-1,160,2026-06-22 13:06:59.266912
22915,Salesforce,/reports,PUT,531,200,viewer,eu-central-1,135,2026-07-07 11:55:59.266996
22916,Slack,/users,PUT,1112,500,analyst,eu-central-1,88,2026-06-24 04:58:59.267067
22917,ServiceNow,/orders,DELETE,51,200,analyst,us-east-1,470,2026-06-23 00:50:59.267136
22918,Salesforce,/customers,GET,378,200,admin,us-east-1,192,2026-06-21 20:59:59.267204
22919,Stripe,/users,POST,516,200,developer,eu-central-1,290,2026-07-15 06:09:59.267271
22920,SAP,/reports,DELETE,1470,200,viewer,us-east-1,236,2026-06-19 08:31:59.267340
22921,Slack,/customers,PUT,1364,201,viewer,us-east-1,269,2026-06-19 15:33:59.267408
22922,ServiceNow,/customers,POST,443,200,developer,us-east-1,468,2026-06-27 11:52:59.267513
22923,Stripe,/orders,GET,117,200,developer,eu-central-1,379,2026-06-13 07:18:59.267602
22924,Stripe,/users,GET,855,200,developer,us-west-2,286,2026-06-11 07:47:59.267673
22925,Slack,/transactions,POST,1083,200,admin,us-east-1,297,2026-07-11 10:22:59.267741
22926,Slack,/reports,PUT,611,200,admin,us-west-2,444,2026-07-04 18:43:59.267809
22927,ServiceNow,/users,POST,1398,200,developer,us-east-1,261,2026-07-12 22:25:59.267880
22928,SAP,/orders,DELETE,642,200,viewer,eu-central-1,218,2026-06-13 08:08:59.267950
22929,Stripe,/users,PUT,171,200,developer,eu-central-1,482,2026-06-29 00:43:59.268032
22930,ServiceNow,/reports,POST,469,200,analyst,us-east-1,450,2026-07-07 16:57:59.268102
22931,Workday,/reports,DELETE,1348,200,viewer,eu-central-1,209,2026-06-15 13:40:59.268172
22932,SAP,/customers,DELETE,815,200,admin,us-west-2,457,2026-07-02 09:51:59.268241
22933,Slack,/customers,POST,1369,200,admin,eu-central-1,178,2026-06-30 12:11:59.268315
22934,Slack,/orders,PUT,252,200,viewer,eu-central-1,353,2026-07-12 03:11:59.268384
22935,SAP,/orders,DELETE,1101,200,analyst,eu-central-1,347,2026-06-15 18:13:59.268455
22936,ServiceNow,/reports,PUT,782,200,analyst,us-west-2,39,2026-07-03 17:01:59.268551
22937,SAP,/customers,POST,917,200,developer,eu-central-1,404,2026-06-18 19:40:59.268626
22938,Stripe,/payments,PUT,87,200,admin,us-east-1,474,2026-07-09 04:28:59.268705
22939,Stripe,/users,PUT,1350,200,viewer,us-west-2,189,2026-06-20 20:31:59.268778
22940,Slack,/reports,DELETE,873,200,analyst,eu-central-1,293,2026-06-29 02:37:59.268852
22941,Slack,/orders,DELETE,632,403,developer,us-west-2,324,2026-07-04 14:46:59.268924
22942,SAP,/users,DELETE,260,200,viewer,us-west-2,240,2026-06-17 18:39:59.269009
22943,Slack,/reports,GET,186,201,admin,eu-central-1,65,2026-07-03 12:05:59.269091
22944,Salesforce,/reports,GET,38,200,viewer,us-east-1,201,2026-06-19 00:30:59.269171
22945,Salesforce,/customers,PUT,724,200,admin,eu-central-1,6,2026-07-10 18:39:59.269242
22946,SAP,/payments,POST,308,400,viewer,eu-central-1,288,2026-06-12 19:37:59.269312
22947,Slack,/users,GET,664,201,viewer,us-west-2,319,2026-07-01 19:20:59.269383
22948,Stripe,/users,PUT,355,200,viewer,us-east-1,1,2026-06-12 12:19:59.269453
22949,Stripe,/customers,POST,194,200,developer,eu-central-1,293,2026-06-18 09:35:59.269544
22950,ServiceNow,/reports,PUT,610,200,developer,us-east-1,113,2026-07-04 13:04:59.269622
22951,Stripe,/transactions,DELETE,1198,404,viewer,us-east-1,321,2026-06-13 00:34:59.269692
22952,SAP,/payments,POST,537,200,admin,eu-central-1,14,2026-07-09 08:13:59.269760
22953,ServiceNow,/orders,POST,351,401,admin,us-west-2,132,2026-06-29 21:28:59.269832
22954,Salesforce,/users,POST,453,200,analyst,us-west-2,227,2026-06-18 08:23:59.269902
22955,Workday,/payments,PUT,1338,200,admin,us-west-2,298,2026-06-24 02:36:59.269981
22956,Stripe,/reports,GET,391,200,viewer,us-east-1,405,2026-07-03 15:07:59.270055
22957,ServiceNow,/payments,GET,1073,200,developer,eu-central-1,55,2026-06-17 13:26:59.270126
22958,SAP,/transactions,POST,216,200,developer,us-west-2,35,2026-07-10 06:40:59.270198
22959,Slack,/orders,PUT,192,400,viewer,us-west-2,192,2026-06-28 09:10:59.270272
22960,ServiceNow,/orders,DELETE,925,200,viewer,us-east-1,251,2026-07-15 06:26:59.270343
22961,SAP,/customers,POST,858,401,viewer,us-east-1,487,2026-06-15 03:33:59.270415
22962,Slack,/payments,GET,1181,200,viewer,us-east-1,295,2026-07-08 16:01:59.270508
22963,Slack,/customers,DELETE,657,200,developer,eu-central-1,162,2026-07-08 21:51:59.270589
22964,SAP,/orders,GET,951,404,admin,us-east-1,239,2026-07-14 15:42:59.270669
22965,Salesforce,/users,PUT,336,200,admin,eu-central-1,453,2026-06-11 00:02:59.270738
22966,Workday,/payments,DELETE,1264,200,admin,eu-central-1,385,2026-07-12 04:40:59.270812
22967,Workday,/payments,DELETE,910,200,viewer,us-east-1,60,2026-06-11 03:20:59.270882
22968,Slack,/reports,POST,1052,201,admin,us-east-1,338,2026-07-15 05:48:59.270963
22969,Slack,/users,DELETE,300,200,developer,eu-central-1,290,2026-07-05 06:30:59.271050
22970,Stripe,/reports,GET,1470,200,viewer,us-east-1,306,2026-06-12 05:50:59.271119
22971,Salesforce,/payments,DELETE,453,400,developer,us-east-1,353,2026-07-03 04:06:59.271187
22972,Workday,/orders,DELETE,466,200,viewer,us-east-1,463,2026-06-27 09:08:59.271255
22973,SAP,/customers,POST,402,200,viewer,us-west-2,449,2026-06-13 16:15:59.271322
22974,Salesforce,/users,POST,250,200,developer,us-east-1,471,2026-07-14 11:24:59.271395
22975,Salesforce,/customers,POST,236,200,analyst,eu-central-1,456,2026-07-13 11:55:59.271469
22976,ServiceNow,/orders,POST,1265,201,analyst,us-east-1,254,2026-06-28 18:26:59.271555
22977,Slack,/transactions,POST,1296,200,admin,us-west-2,278,2026-06-21 05:28:59.271625
22978,Workday,/customers,GET,1058,200,analyst,us-west-2,71,2026-06-18 02:01:59.271693
22979,Slack,/reports,PUT,857,201,developer,us-west-2,72,2026-07-03 22:38:59.271761
22980,SAP,/orders,PUT,31,200,viewer,us-west-2,38,2026-07-06 11:53:59.271829
22981,Stripe,/customers,GET,1089,200,viewer,us-east-1,456,2026-07-10 05:27:59.271896
22982,Slack,/orders,PUT,1089,200,admin,us-west-2,391,2026-06-24 13:26:59.271978
22983,SAP,/orders,POST,906,200,developer,us-west-2,53,2026-07-11 08:35:59.272051
22984,Salesforce,/customers,POST,376,200,viewer,us-east-1,499,2026-07-06 22:55:59.272122
22985,Stripe,/reports,PUT,1374,200,developer,us-east-1,195,2026-07-05 11:38:59.272191
22986,Slack,/customers,PUT,255,200,viewer,eu-central-1,203,2026-06-29 04:12:59.272259
22987,SAP,/payments,DELETE,1152,200,developer,us-east-1,52,2026-06-27 00:51:59.272327
22988,SAP,/customers,PUT,608,201,analyst,eu-central-1,358,2026-07-09 15:39:59.272395
22989,Stripe,/transactions,GET,1238,200,analyst,us-west-2,271,2026-06-10 23:04:59.272468
22990,Slack,/payments,POST,471,200,viewer,us-west-2,158,2026-07-01 14:42:59.272553
22991,Salesforce,/reports,PUT,850,201,viewer,us-east-1,98,2026-06-21 02:33:59.272623
22992,Slack,/reports,GET,1050,400,analyst,eu-central-1,374,2026-07-01 18:07:59.272690
22993,SAP,/users,GET,869,200,viewer,us-west-2,190,2026-07-12 13:14:59.272758
22994,ServiceNow,/transactions,DELETE,648,200,viewer,us-east-1,185,2026-07-04 05:58:59.272833
22995,Workday,/orders,POST,890,200,analyst,us-east-1,434,2026-07-09 06:37:59.272902
22996,Workday,/transactions,PUT,1329,200,admin,us-west-2,222,2026-07-04 19:52:59.272982
22997,Salesforce,/payments,POST,1302,200,viewer,us-west-2,378,2026-06-12 02:23:59.273052
22998,SAP,/orders,POST,203,200,admin,eu-central-1,75,2026-07-06 01:11:59.273121
22999,Slack,/customers,PUT,751,200,analyst,us-east-1,11,2026-06-25 09:36:59.273190
23000,Salesforce,/customers,GET,614,200,developer,us-east-1,469,2026-06-28 02:14:59.273258
23001,SAP,/users,GET,774,201,viewer,us-west-2,232,2026-06-29 20:17:59.273329
23002,Workday,/orders,POST,356,200,developer,us-west-2,266,2026-07-05 17:19:59.273399
23003,ServiceNow,/transactions,DELETE,760,200,analyst,us-east-1,89,2026-07-13 08:15:59.273487
23004,ServiceNow,/orders,POST,221,201,developer,us-east-1,269,2026-07-04 14:43:59.273564
23005,Workday,/users,PUT,826,401,analyst,us-east-1,317,2026-07-03 23:25:59.273634
23006,Salesforce,/transactions,DELETE,690,200,viewer,eu-central-1,24,2026-07-05 22:44:59.273702
23007,Stripe,/users,GET,1014,200,developer,us-east-1,201,2026-06-12 03:17:59.273769
23008,SAP,/orders,POST,1322,201,developer,us-east-1,442,2026-06-11 23:53:59.273837
23009,SAP,/customers,GET,1079,200,admin,us-east-1,279,2026-06-25 09:38:59.273905
23010,Salesforce,/transactions,POST,810,200,developer,us-west-2,86,2026-07-06 17:59:59.273981
23011,Slack,/orders,DELETE,1316,200,developer,us-west-2,417,2026-06-22 01:16:59.274051
23012,Slack,/reports,POST,1065,200,analyst,us-west-2,260,2026-06-26 17:24:59.274119
23013,Slack,/payments,DELETE,1229,201,admin,us-east-1,251,2026-07-09 20:21:59.274187
23014,ServiceNow,/reports,DELETE,468,200,analyst,eu-central-1,241,2026-06-13 15:36:59.274254
23015,Slack,/users,PUT,561,200,analyst,us-east-1,407,2026-07-10 15:29:59.274326
23016,Workday,/reports,POST,619,201,analyst,us-east-1,179,2026-07-01 16:50:59.274395
23017,SAP,/transactions,POST,432,201,analyst,us-west-2,426,2026-06-22 17:47:59.274467
23018,SAP,/orders,DELETE,228,403,admin,us-east-1,206,2026-06-15 05:31:59.274563
23019,SAP,/customers,DELETE,249,200,analyst,us-east-1,433,2026-07-08 01:28:59.274635
23020,SAP,/payments,DELETE,166,200,developer,us-west-2,70,2026-06-12 01:13:59.274706
23021,Slack,/orders,GET,745,400,analyst,us-west-2,159,2026-07-02 17:21:59.274780
23022,Workday,/customers,GET,1277,201,analyst,us-west-2,174,2026-06-18 21:00:59.274854
23023,SAP,/customers,GET,684,200,developer,us-west-2,15,2026-06-26 07:04:59.274925
23024,ServiceNow,/users,PUT,842,200,admin,us-west-2,202,2026-07-04 23:43:59.275010
23025,ServiceNow,/orders,GET,793,403,admin,us-west-2,424,2026-06-23 06:54:59.275084
23026,Salesforce,/orders,DELETE,168,200,viewer,us-west-2,309,2026-06-29 09:36:59.275154
23027,ServiceNow,/payments,DELETE,875,200,analyst,eu-central-1,452,2026-07-05 15:42:59.275221
23028,Stripe,/payments,DELETE,119,201,admin,eu-central-1,330,2026-07-12 10:59:59.275289
23029,Workday,/users,DELETE,401,200,analyst,eu-central-1,389,2026-06-23 22:02:59.275370
23030,Stripe,/reports,GET,446,200,developer,eu-central-1,481,2026-06-13 08:16:59.275440
23031,ServiceNow,/customers,GET,838,200,viewer,eu-central-1,262,2026-06-30 00:23:59.275529
23032,SAP,/transactions,POST,577,200,developer,us-west-2,333,2026-06-25 21:14:59.275623
23033,ServiceNow,/transactions,GET,1315,200,developer,eu-central-1,438,2026-07-08 06:18:59.275699
23034,Slack,/customers,POST,1277,200,viewer,us-west-2,18,2026-06-26 21:51:59.275768
23035,Slack,/users,DELETE,1400,200,admin,us-west-2,119,2026-06-19 08:19:59.275871
23036,Workday,/transactions,POST,1499,400,developer,us-east-1,410,2026-06-15 00:48:59.275974
23037,Slack,/orders,DELETE,927,200,admin,eu-central-1,91,2026-07-04 08:03:59.276046
23038,Stripe,/payments,POST,369,200,developer,us-east-1,141,2026-06-29 01:48:59.276114
23039,ServiceNow,/customers,DELETE,35,200,developer,us-west-2,237,2026-07-02 05:29:59.276181
23040,SAP,/users,POST,496,201,admin,us-east-1,82,2026-06-27 14:21:59.276253
23041,Workday,/reports,GET,115,403,viewer,eu-central-1,449,2026-07-03 04:17:59.276323
23042,Workday,/reports,PUT,585,200,admin,us-west-2,103,2026-06-16 06:57:59.276394
23043,Stripe,/reports,DELETE,988,200,developer,eu-central-1,324,2026-06-24 15:00:59.276467
23044,SAP,/orders,POST,663,401,viewer,us-east-1,82,2026-06-26 15:12:59.276554
23045,Salesforce,/users,DELETE,307,200,analyst,us-east-1,187,2026-06-30 08:51:59.276629
23046,Stripe,/payments,GET,1490,200,viewer,us-east-1,115,2026-06-13 00:15:59.276698
23047,Slack,/users,PUT,121,200,developer,us-west-2,274,2026-06-27 22:38:59.276766
23048,ServiceNow,/users,GET,1084,200,viewer,eu-central-1,61,2026-07-08 22:51:59.276834
23049,SAP,/transactions,PUT,1097,200,developer,eu-central-1,486,2026-06-22 01:19:59.276902
23050,Workday,/orders,POST,1209,200,developer,us-west-2,257,2026-07-05 23:15:59.277021
23051,Salesforce,/payments,DELETE,1080,200,developer,us-east-1,257,2026-06-26 07:11:59.277092
23052,SAP,/orders,POST,587,200,analyst,eu-central-1,291,2026-07-14 16:08:59.277161
23053,ServiceNow,/orders,DELETE,1185,200,admin,us-west-2,159,2026-06-11 09:29:59.277229
23054,Workday,/users,POST,846,200,viewer,us-west-2,90,2026-06-21 13:48:59.277296
23055,Slack,/orders,DELETE,789,400,viewer,us-west-2,123,2026-07-02 19:23:59.277367
23056,ServiceNow,/customers,GET,1144,200,analyst,us-east-1,237,2026-07-11 11:21:59.277438
23057,SAP,/reports,DELETE,236,200,developer,us-east-1,237,2026-07-04 09:46:59.277527
23058,SAP,/reports,GET,608,200,analyst,us-west-2,465,2026-06-11 14:26:59.277600
23059,Salesforce,/transactions,PUT,293,200,analyst,us-east-1,201,2026-06-21 10:09:59.277667
23060,SAP,/transactions,GET,489,200,viewer,eu-central-1,147,2026-07-13 09:51:59.277737
23061,Stripe,/transactions,POST,765,200,developer,us-east-1,115,2026-06-11 13:12:59.277807
23062,Workday,/payments,GET,564,200,analyst,us-west-2,104,2026-07-04 13:06:59.277874
23063,Salesforce,/customers,GET,601,200,viewer,us-west-2,446,2026-07-04 13:22:59.277942
23064,Slack,/orders,GET,1479,200,admin,us-west-2,129,2026-06-20 04:12:59.278034
23065,Stripe,/payments,PUT,396,500,analyst,eu-central-1,265,2026-06-26 19:09:59.278114
23066,ServiceNow,/reports,POST,914,201,admin,us-east-1,374,2026-06-30 15:35:59.278184
23067,Stripe,/orders,GET,700,400,viewer,us-west-2,63,2026-06-28 11:45:59.278252
23068,SAP,/customers,PUT,1308,400,analyst,eu-central-1,143,2026-07-09 00:42:59.278319
23069,Workday,/orders,GET,260,400,viewer,us-west-2,39,2026-06-26 05:33:59.278387
23070,Stripe,/reports,DELETE,1305,200,analyst,us-west-2,51,2026-06-10 23:22:59.278460
23071,Slack,/payments,DELETE,412,200,admin,us-east-1,220,2026-06-29 03:36:59.278550
23072,ServiceNow,/customers,POST,1091,200,admin,us-east-1,316,2026-06-13 10:31:59.278621
23073,Stripe,/orders,DELETE,753,200,analyst,eu-central-1,31,2026-06-30 15:46:59.278689
23074,SAP,/transactions,GET,1116,200,viewer,eu-central-1,316,2026-07-03 15:57:59.278757
23075,Workday,/reports,GET,1077,200,developer,us-west-2,468,2026-07-09 07:41:59.278824
23076,Slack,/payments,POST,415,401,viewer,us-west-2,358,2026-07-05 03:38:59.278896
23077,ServiceNow,/users,DELETE,497,401,analyst,us-west-2,151,2026-06-20 03:30:59.278979
23078,Stripe,/users,DELETE,651,201,admin,us-east-1,48,2026-06-28 20:20:59.279050
23079,ServiceNow,/orders,POST,1116,200,admin,eu-central-1,263,2026-06-13 10:38:59.279120
23080,Stripe,/customers,GET,343,200,admin,eu-central-1,365,2026-06-22 23:21:59.279192
23081,Workday,/payments,POST,308,404,analyst,us-west-2,236,2026-06-16 04:01:59.279260
23082,SAP,/payments,GET,395,201,analyst,eu-central-1,324,2026-06-25 11:57:59.279328
23083,Workday,/customers,POST,1193,201,viewer,us-west-2,475,2026-06-11 12:19:59.279395
23084,ServiceNow,/customers,GET,453,200,admin,us-east-1,391,2026-06-27 04:04:59.279469
23085,Workday,/orders,POST,646,200,analyst,eu-central-1,209,2026-07-07 15:54:59.279555
23086,ServiceNow,/payments,POST,871,200,viewer,us-west-2,263,2026-06-24 10:32:59.279628
23087,Slack,/payments,DELETE,286,401,developer,eu-central-1,494,2026-06-19 22:10:59.279696
23088,ServiceNow,/customers,DELETE,640,200,viewer,us-east-1,220,2026-06-18 21:55:59.279764
23089,SAP,/customers,DELETE,1214,401,admin,eu-central-1,134,2026-06-13 18:02:59.279831
23090,Workday,/orders,PUT,470,200,analyst,eu-central-1,373,2026-06-12 04:51:59.279899
23091,ServiceNow,/users,POST,1351,400,analyst,eu-central-1,295,2026-07-07 19:53:59.279974
23092,SAP,/orders,PUT,1422,200,analyst,eu-central-1,211,2026-06-18 01:38:59.280044
23093,ServiceNow,/transactions,PUT,1413,200,viewer,us-west-2,249,2026-07-03 16:32:59.280112
23094,SAP,/payments,DELETE,435,200,admin,us-east-1,254,2026-07-06 12:47:59.280179
23095,Stripe,/customers,DELETE,319,401,viewer,eu-central-1,462,2026-06-16 18:46:59.280247
23096,Workday,/users,DELETE,661,200,admin,us-east-1,140,2026-07-01 21:55:59.280330
23097,Slack,/reports,PUT,1131,200,viewer,us-east-1,228,2026-06-12 16:49:59.280405
23098,Slack,/reports,GET,727,200,viewer,us-east-1,146,2026-07-06 16:31:59.280487
23099,Salesforce,/reports,GET,597,200,analyst,us-west-2,446,2026-06-25 04:25:59.280564
23100,Slack,/users,PUT,717,200,viewer,eu-central-1,440,2026-06-24 16:19:59.280634
23101,Slack,/customers,DELETE,134,400,viewer,us-west-2,20,2026-07-04 13:36:59.280702
23102,Workday,/transactions,PUT,159,200,viewer,us-east-1,284,2026-06-15 19:12:59.280769
23103,Salesforce,/users,GET,1154,500,developer,eu-central-1,77,2026-06-18 20:44:59.280837
23104,Slack,/customers,DELETE,578,200,developer,eu-central-1,139,2026-06-18 21:45:59.280904
23105,Salesforce,/reports,GET,370,200,developer,eu-central-1,18,2026-06-30 18:01:59.280985
23106,SAP,/transactions,PUT,1138,500,viewer,eu-central-1,344,2026-06-27 14:02:59.281059
23107,Workday,/reports,PUT,179,201,developer,us-west-2,296,2026-06-23 20:43:59.281128
23108,Workday,/reports,DELETE,447,200,developer,us-east-1,304,2026-06-17 14:55:59.281195
23109,ServiceNow,/orders,DELETE,86,400,developer,us-west-2,38,2026-07-12 17:27:59.281263
23110,Stripe,/reports,DELETE,1350,201,developer,eu-central-1,77,2026-07-14 10:46:59.281331
23111,ServiceNow,/users,DELETE,956,401,developer,us-west-2,348,2026-07-12 08:33:59.281400
23112,ServiceNow,/orders,PUT,436,201,analyst,us-west-2,67,2026-07-03 05:26:59.281487
23113,SAP,/orders,DELETE,24,200,admin,eu-central-1,127,2026-06-19 11:08:59.281561
23114,SAP,/payments,POST,244,200,developer,eu-central-1,217,2026-06-21 12:49:59.281630
23115,SAP,/reports,DELETE,509,200,analyst,eu-central-1,486,2026-07-11 08:54:59.281713
23116,ServiceNow,/reports,POST,402,200,admin,eu-central-1,14,2026-07-05 08:11:59.281786
23117,Stripe,/transactions,DELETE,100,400,viewer,eu-central-1,134,2026-06-13 17:56:59.281856
23118,Salesforce,/orders,POST,606,201,developer,eu-central-1,189,2026-07-10 11:50:59.281925
23119,SAP,/transactions,GET,337,403,viewer,us-west-2,71,2026-06-21 04:34:59.282009
23120,Stripe,/reports,POST,257,200,analyst,us-east-1,51,2026-06-13 21:02:59.282081
23121,Salesforce,/payments,POST,1160,200,analyst,us-east-1,488,2026-06-30 09:14:59.282150
23122,SAP,/payments,DELETE,1302,400,developer,us-east-1,245,2026-06-22 11:20:59.282219
23123,Stripe,/users,PUT,1371,200,viewer,us-east-1,431,2026-07-10 21:01:59.282287
23124,Salesforce,/transactions,DELETE,351,200,developer,eu-central-1,67,2026-07-05 15:24:59.282354
23125,Salesforce,/payments,POST,144,200,analyst,us-east-1,214,2026-06-30 11:57:59.282422
23126,Slack,/customers,PUT,200,200,admin,us-east-1,136,2026-06-25 11:12:59.282505
23127,Workday,/users,DELETE,1073,200,viewer,us-west-2,52,2026-06-17 07:34:59.282580
23128,ServiceNow,/transactions,PUT,547,200,admin,eu-central-1,459,2026-06-24 04:40:59.282650
23129,ServiceNow,/payments,DELETE,971,200,admin,us-east-1,29,2026-06-17 18:32:59.282717
23130,Stripe,/payments,POST,1156,200,analyst,us-east-1,440,2026-06-12 02:03:59.282784
23131,Stripe,/reports,GET,692,200,viewer,us-east-1,231,2026-06-20 08:37:59.282852
23132,Salesforce,/customers,DELETE,1399,200,analyst,eu-central-1,149,2026-06-22 22:28:59.282919
23133,Workday,/customers,GET,1054,200,analyst,us-west-2,133,2026-06-12 13:00:59.282997
23134,Salesforce,/payments,DELETE,109,200,viewer,us-west-2,324,2026-07-11 15:13:59.283066
23135,SAP,/orders,DELETE,312,200,developer,us-east-1,203,2026-07-03 07:46:59.283135
23136,Stripe,/orders,GET,180,500,admin,us-west-2,441,2026-06-30 22:02:59.283202
23137,Slack,/customers,GET,143,200,admin,us-west-2,430,2026-06-30 19:46:59.283274
23138,SAP,/customers,DELETE,1312,200,admin,us-west-2,16,2026-06-13 22:02:59.283345
23139,Salesforce,/users,POST,356,200,analyst,us-east-1,413,2026-07-12 09:16:59.283415
23140,SAP,/orders,PUT,580,200,admin,eu-central-1,369,2026-07-10 11:13:59.283499
23141,Workday,/orders,PUT,865,200,viewer,us-west-2,386,2026-06-22 14:13:59.283586
23142,Workday,/customers,PUT,1283,200,admin,us-east-1,67,2026-06-14 01:04:59.283663
23143,Slack,/transactions,POST,698,403,analyst,eu-central-1,224,2026-06-20 23:49:59.283731
23144,Workday,/transactions,DELETE,1315,200,viewer,us-west-2,230,2026-07-14 14:54:59.283799
23145,Workday,/reports,PUT,341,200,viewer,eu-central-1,497,2026-06-23 17:59:59.283867
23146,Salesforce,/transactions,GET,329,500,analyst,us-west-2,390,2026-07-03 21:23:59.283934
23147,SAP,/customers,POST,1196,200,viewer,us-west-2,67,2026-06-22 01:00:59.284024
23148,Salesforce,/customers,POST,354,200,viewer,us-east-1,229,2026-07-13 18:17:59.284095
23149,Slack,/payments,POST,23,200,developer,us-east-1,173,2026-07-03 19:42:59.284165
23150,SAP,/payments,PUT,962,201,admin,eu-central-1,3,2026-07-06 11:58:59.284236
23151,ServiceNow,/transactions,GET,1443,200,viewer,eu-central-1,154,2026-06-22 12:00:59.284306
23152,Slack,/transactions,GET,700,200,analyst,us-east-1,259,2026-06-16 21:16:59.284377
23153,Slack,/users,DELETE,34,200,developer,us-west-2,245,2026-06-15 13:20:59.284445
23154,ServiceNow,/reports,GET,338,200,analyst,us-west-2,328,2026-06-24 22:39:59.284537
23155,Workday,/reports,POST,1327,400,admin,us-east-1,153,2026-06-16 23:50:59.284609
23156,SAP,/users,PUT,282,200,viewer,eu-central-1,356,2026-07-13 04:02:59.284678
23157,Workday,/transactions,PUT,1000,200,admin,eu-central-1,315,2026-07-07 02:55:59.284750
23158,ServiceNow,/payments,GET,1181,201,admin,eu-central-1,373,2026-07-14 07:53:59.284823
23159,ServiceNow,/users,POST,1170,200,analyst,eu-central-1,63,2026-07-13 16:56:59.284894
23160,Stripe,/transactions,GET,1087,200,developer,us-east-1,140,2026-06-27 12:15:59.284978
23161,SAP,/transactions,DELETE,1160,200,viewer,eu-central-1,269,2026-06-24 19:22:59.285052
23162,SAP,/payments,DELETE,905,200,admin,us-east-1,141,2026-06-16 20:11:59.285120
23163,SAP,/reports,DELETE,949,200,admin,us-east-1,105,2026-07-11 19:39:59.285188
23164,Salesforce,/reports,GET,296,201,developer,us-west-2,91,2026-07-07 12:40:59.285257
23165,Salesforce,/transactions,PUT,1248,200,developer,us-east-1,367,2026-07-12 22:09:59.285327
23166,Slack,/reports,POST,953,200,developer,us-east-1,464,2026-06-26 16:36:59.285396
23167,Workday,/users,DELETE,771,401,developer,us-east-1,239,2026-06-25 15:27:59.285469
23168,Salesforce,/transactions,DELETE,1305,201,developer,us-east-1,201,2026-07-14 04:52:59.285556
23169,Salesforce,/payments,PUT,241,201,viewer,eu-central-1,226,2026-06-19 13:45:59.285625
23170,Salesforce,/users,DELETE,1238,500,admin,eu-central-1,377,2026-07-05 10:44:59.285693
23171,ServiceNow,/transactions,POST,328,200,developer,eu-central-1,408,2026-07-04 02:35:59.285761
23172,Salesforce,/payments,GET,1447,200,analyst,us-east-1,371,2026-06-18 21:04:59.285828
23173,SAP,/transactions,GET,1428,500,admin,us-east-1,221,2026-07-02 07:39:59.285899
23174,ServiceNow,/orders,POST,344,200,admin,us-east-1,495,2026-06-30 23:21:59.285979
23175,Slack,/transactions,PUT,1049,200,analyst,eu-central-1,497,2026-07-14 22:16:59.286049
23176,Stripe,/payments,POST,549,200,analyst,us-west-2,250,2026-07-14 14:06:59.286117
23177,ServiceNow,/transactions,POST,588,200,viewer,us-west-2,16,2026-07-02 17:31:59.286188
23178,ServiceNow,/orders,DELETE,363,200,admin,eu-central-1,167,2026-07-13 04:09:59.286264
